StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CONS,SC1,SC2,D1,D2,D3,D4,D5,D6,D7_1,D7_2,D7_3,D7_4,D7_5,D7_9,D8,D9,D10,Q1,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q4_Q4_1,Q4_Q4_2,Q4_Q4_3,Q4_Q4_4,Q5_Q5_1,Q5_Q5_2,Q5_Q5_3,Q5_Q5_4,Q5_Q5_5,Q5_Q5_6,Q5_Q5_7,Q5_Q5_7_TEXT,Q6_Q6_1,Q6_Q6_2,Q6_Q6_3,Q6_Q6_4,Q7_Q7_1,Q7_Q7_2,Q7_Q7_3,Q7_Q7_4,Q7_Q7_5,Q7_Q7_6,Q8_Q8_1,Q8_Q8_2,Q8_Q8_3,Q8_Q8_4,Q8_Q8_5,Q8_Q8_7,Q8_Q8_9,Q9_Q9_1,Q9_Q9_2,Q9_Q9_3,Q9_Q9_4,Q9_Q9_5,Q9_Q9_6,Q10_Q10_1,Q10_Q10_2,Q10_Q10_3,Q10_Q10_4,Q10_Q10_5,Q10_Q10_6,Q10_Q10_7,Q10_Q10_8,Q10_Q10_9,Q10_Q10_10,Q11_Q11_1,Q11_Q11_2,Q11_Q11_3,Q11_Q11_4,Q11_Q11_5,Q11_Q11_6,Q12_Q12_1,Q12_Q12_2,Q12_Q12_3,Q12_Q12_4,Q12_Q12_5,Q12_Q12_6,Q12_Q12_7,Q13_Q13_1,Q13_Q13_2,Q13_Q13_3,Q13_Q13_4,Q13_Q13_5,Q13_Q13_6,Q13_Q13_7,Q13_alt_Q13_alt_1,Q13_alt_Q13_alt_2,Q13_alt_Q13_alt_3,Q13_alt_Q13_alt_4,Q13_alt_Q13_alt_5,Q13_alt_Q13_alt_6,Q13_alt_Q13_alt_7,Q14_Q14_1,Q14_Q14_2,Q14_Q14_3,Q14_Q14_4,Q15_Q15_1,Q15_Q15_2,Q15_Q15_3,Q15_Q15_4,Q15_Q15_5,Q15_Q15_6,Q15_Q15_7,Q16_Q16_1,Q16_Q16_2,Q16_Q16_3,Q16_Q16_4,Q16_Q16_5,Q16_Q16_6,Q16_Q16_7,Q16_Q16_7_TEXT,STIM_1_COMM,STIM_1_TIME_First_Click,STIM_1_TIME_Last_Click,STIM_1_TIME_Page_Submit,STIM_1_TIME_Click_Count,STIM_2_COMM,STIM_2_TIME_First_Click,STIM_2_TIME_Last_Click,STIM_2_TIME_Page_Submit,STIM_2_TIME_Click_Count,STIM_3_COMM,STIM_3_TIME_First_Click,STIM_3_TIME_Last_Click,STIM_3_TIME_Page_Submit,STIM_3_TIME_Click_Count,STIM_4_COMM,STIM_4_TIME_First_Click,STIM_4_TIME_Last_Click,STIM_4_TIME_Page_Submit,STIM_4_TIME_Click_Count,STIM_5_COMM,STIM_5_TIME_First_Click,STIM_5_TIME_Last_Click,STIM_5_TIME_Page_Submit,STIM_5_TIME_Click_Count,STIM_6_COMM,STIM_6_TIME_First_Click,STIM_6_TIME_Last_Click,STIM_6_TIME_Page_Submit,STIM_6_TIME_Click_Count,STIM_7_COMM,STIM_7_TIME_First_Click,STIM_7_TIME_Last_Click,STIM_7_TIME_Page_Submit,STIM_7_TIME_Click_Count,STIM_8_COMM,STIM_8_TIME_First_Click,STIM_8_TIME_Last_Click,STIM_8_TIME_Page_Submit,STIM_8_TIME_Click_Count,Q17,Q18,Q19,Q20,Q21_Q21_1,Q21_Q21_2,Q21_Q21_3,Q21_Q21_4,Q21_Q21_5,Q21_Q21_6,Q21_Q21_7,Q21_Q21_8,Q21_Q21_9,Q21_Q21_10,Q21_Q21_11,Q22_Q22_1,Q22_Q22_2,Q22_Q22_3,Q22_Q22_4,Q22_Q22_5,Q22_Q22_6,Q22_Q22_7,Q22_Q22_8,Q23_Q23_1,Q23_Q23_2,Q23_Q23_3,Q23_Q23_4,Q23_Q23_5,Q23_Q23_6,Q23_Q23_7,Q23_Q23_8,Q24_Q24_1,Q24_Q24_2,Q24_Q24_3,Q24_Q24_4,Q24_Q24_5,Q24_Q24_6,Q24_Q24_7,Q24_Q24_8,Q25_Q25_1,Q25_Q25_2,Q25_Q25_3,Q25_Q25_4,Q25_Q25_5,Q25_Q25_6,Q25_Q25_7,Q25_Q25_8,Q25_Q25_9,Q25_Q25_10,Q26_Q26_1,Q26_Q26_2,Q26_Q26_3,Q26_Q26_4,Q26_Q26_5,Q26_Q26_6,Q26_Q26_7,opp,rid,RISN,gc,term,respondenttype,filter_$
2018-10-19T14:11:47Z,2018-10-19T14:18:51Z,0,72.45.179.227,100,424,1,2018-10-19T14:18:52Z,R_33ke0TLTcUGks3l,,,,,42.81610107421875,-73.93979644775390625,anonymous,EN,1,1,1,5,6,6,3,49,1,1,-99,-99,-99,-99,-99,13,NA,NA,0,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,-99,-99,1,1,1,1,1,1,1,1,1,1,2,1,1,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,-99,-99,-99,0,0,29.067,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,1,99,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3a7b-06d2-4664-8248-6f7098ef28b9,3173378,1,,white,1
2018-10-19T14:12:36Z,2018-10-19T14:20:27Z,0,216.156.128.177,100,471,1,2018-10-19T14:20:28Z,R_3qBXfug8e7w0Hwu,,,,,40.7375030517578125,-73.98130035400390625,anonymous,EN,1,1,1,6,1,1,1,17,1,1,-99,-99,-99,-99,-99,4,NA,NA,3,6,6,6,7,5,6,5,6,7,6,5,6,7,6,6,7,6,7,-99,-99,6,6,6,7,6,5,7,6,6,5,6,6,7,5,7,7,4,6,7,6,6,5,7,5,5,5,6,6,7,6,6,4,6,7,6,7,7,5,6,6,5,7,6,6,5,5,4,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,7,4,5,7,6,6,5,7,7,7,5,6,5,-99,-99,,NA,NA,NA,NA,great,0.52,7.822,16.751,8,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,4,5,7,4,7,6,5,5,6,5,7,4,5,5,7,5,6,6,6,7,6,6,6,6,7,7,6,5,7,6,6,6,5,6,6,6,7,5,7,7,7,6,6,5,6,5,6,6,5,6,6,7,5,6,6,Qual1439-0913GPNational,5bca3a9d-3797-43cc-9149-211a524bc8bf,3173378,1,,white,1
2018-10-19T14:12:31Z,2018-10-19T14:21:30Z,0,23.146.64.117,100,538,1,2018-10-19T14:21:30Z,R_33a6CJTpik0kbKr,,,,,40.71429443359375,-74.0059967041015625,anonymous,EN,1,1,1,7,1,2,2,22,1,1,-99,-99,-99,-99,-99,31,1,1,4,6,7,6,7,7,6,7,7,7,6,7,6,7,7,7,6,6,7,-99,-99,7,6,7,6,6,7,7,7,6,7,7,6,6,7,7,7,6,6,7,7,7,7,6,7,7,6,6,7,7,7,6,7,6,6,7,7,7,7,6,6,7,7,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,1,9,9,1,1,1,1,7,7,7,7,7,6,7,6,7,6,7,6,7,6,7,7,7,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,16.012,16.012,17.16,1,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,4,3,5,4,3,4,5,2,6,6,6,4,5,3,6,7,6,6,6,7,7,7,7,6,7,7,6,6,7,7,6,6,6,7,7,7,6,7,6,6,6,6,7,7,7,6,7,7,7,6,6,7,7,7,6,Qual1439-0913GPNational,5bca3aa1-e254-47f5-8720-ded288e5a45c,3173378,1,,white,1
2018-10-19T14:13:50Z,2018-10-19T14:23:04Z,0,38.135.104.6,100,554,1,2018-10-19T14:23:05Z,R_1rvRgOxhonp04vu,,,,,41.2642059326171875,-89.22499847412109375,anonymous,EN,1,1,1,7,1,1,2,26,1,1,-99,-99,-99,-99,-99,12,NA,NA,1,6,7,7,6,7,6,7,7,7,6,7,6,7,7,6,7,6,6,7,-99,7,6,7,7,7,6,7,6,7,7,6,7,6,7,7,7,6,7,6,6,7,7,7,6,7,7,7,6,6,7,6,6,7,6,5,7,6,6,7,6,6,7,6,5,7,7,1,1,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,7,6,7,6,7,7,6,6,7,6,7,6,7,6,6,7,7,5,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,4.785,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,5,7,5,7,2,7,1,6,6,2,5,3,4,3,4,6,6,7,7,7,7,6,7,6,7,7,7,6,7,5,6,7,7,6,7,6,6,6,7,7,7,6,7,6,6,6,6,7,6,7,7,6,7,7,6,6,Qual1439-0913GPNational,5bca3af6-d448-40ef-bdca-e3ef48a26655,3173378,1,,white,1
2018-10-19T14:12:24Z,2018-10-19T14:23:08Z,0,108.26.60.133,100,644,1,2018-10-19T14:23:09Z,R_1QENicaJ1tuRfOM,,,,,43.109893798828125,-76.1869964599609375,anonymous,EN,1,1,1,1,2,1,1,33,1,1,-99,-99,-99,-99,-99,13,NA,NA,7,7,6,6,6,4,5,5,3,7,6,6,6,2,1,1,1,1,4,7,many,2,2,4,3,1,1,5,1,2,1,6,5,5,3,5,6,4,5,6,6,6,3,7,4,7,3,5,4,3,4,5,6,3,4,5,4,7,2,2,2,2,2,5,6,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,2,6,5,5,4,6,3,4,3,5,3,5,4,3,4,4,5,4,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,she blinded me with lameness,35.893,36.3,103.388,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,5,3,6,3,4,4,5,4,4,4,4,3,2,2,1,4,2,1,3,2,3,3,2,2,6,3,4,1,1,1,1,1,1,1,1,5,5,4,5,5,5,4,6,2,3,5,5,5,5,4,5,5,Qual1439-0913GPNational,5bca3a9c-3c24-4fe7-96bb-e19304351c6e,3173378,1,,white,1
2018-10-19T14:22:39Z,2018-10-19T14:29:58Z,0,73.107.197.0,100,439,1,2018-10-19T14:29:58Z,R_3lxcU8ATVwBXK2G,,,,,26.2415924072265625,-81.807098388671875,anonymous,EN,1,1,1,4,4,4,1,55,1,1,-99,-99,-99,-99,-99,24,3,2,7,6,4,4,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,-99,1,1,1,1,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,5,5,4,4,5,4,5,5,5,1,1,4,1,4,9,9,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,3,3,1,3,1,1,4,1,1,1,1,1,1,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,rtfgv;'/,7.654,14.575,19.983,3,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3d09-3ef9-43e4-86b7-07f6c72d06ff,3173378,1,,white,1
2018-10-19T14:16:33Z,2018-10-19T14:30:21Z,0,66.212.204.92,100,827,1,2018-10-19T14:30:21Z,R_1jE5pUaXRdhvd7c,,,,,41.7982025146484375,-71.88069915771484375,anonymous,EN,1,1,1,1,4,4,1,62,1,1,-99,-99,-99,-99,-99,12,NA,NA,1,2,4,2,4,3,6,4,4,1,1,1,1,4,1,1,1,1,1,-99,-99,1,1,1,1,1,1,1,4,1,1,1,1,4,7,6,1,7,1,1,1,1,1,6,4,4,3,4,4,6,2,1,4,4,4,4,6,4,4,5,4,6,4,4,4,4,4,1,1,4,1,4,9,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,7,6,1,4,5,1,6,1,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,no comment,21.154,25.124,35.373,2,,NA,NA,NA,NA,1,99,1,5,7,5,7,7,3,7,7,7,7,7,7,1,1,1,1,1,1,1,1,4,4,4,1,4,1,1,7,4,1,1,1,4,1,1,1,6,7,4,4,4,7,7,6,2,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3b9c-9ff1-4d83-b069-4f1d09602993,3173378,1,,white,1
2018-10-19T14:22:32Z,2018-10-19T14:32:42Z,0,47.39.250.236,100,610,1,2018-10-19T14:32:42Z,R_2PiqwXt0EUTgfAK,,,,,33.184600830078125,-84.90760040283203125,anonymous,EN,1,1,1,6,6,6,3,45,1,1,-99,-99,-99,-99,-99,23,8,2,7,6,6,2,2,5,5,2,2,4,1,1,1,1,1,1,1,1,1,-99,-99,1,1,1,1,1,1,2,1,1,1,5,5,5,6,6,4,6,5,4,5,2,4,6,4,4,2,4,2,2,2,2,3,5,6,6,1,3,2,2,4,2,5,1,3,5,2,1,1,4,2,3,1,3,NA,NA,NA,NA,NA,NA,NA,6,2,1,4,4,5,1,6,4,1,1,1,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,34.644,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,4,99,99,4,4,6,3,3,4,5,6,4,4,3,3,1,2,1,2,1,1,1,2,2,2,2,1,1,1,3,1,1,1,1,1,1,1,1,6,5,6,6,5,6,5,5,1,1,5,5,5,6,6,5,6,Qual1439-0913GPNational,5bca3d03-3298-48e2-adb7-dd82af34758d,3173378,1,,white,1
2018-10-19T14:22:42Z,2018-10-19T14:33:08Z,0,99.153.204.75,100,626,1,2018-10-19T14:33:09Z,R_2WPzml91eGpzAev,,,,,38.614898681640625,-90.12750244140625,anonymous,EN,1,1,1,5,2,3,1,40,1,1,-99,-99,-99,-99,-99,14,NA,NA,7,4,6,6,6,5,6,6,5,5,5,6,5,5,4,1,1,3,7,2,-99,5,6,5,5,7,6,4,6,4,4,5,5,6,6,5,5,5,6,5,5,5,6,5,5,6,5,6,6,5,5,6,6,6,6,6,6,5,6,6,5,5,5,6,6,6,5,2,3,3,9,3,2,2,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,5,5,2,5,5,3,4,3,4,1,1,1,4,1,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,13.25,13.25,22.669,1,99,4,99,99,5,5,5,5,4,4,4,4,5,4,5,2,3,3,3,3,6,2,2,1,2,2,2,3,2,2,3,5,4,5,5,5,5,5,5,6,5,4,6,5,5,5,4,2,5,5,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3d0a-c188-4309-a835-ae3ab938675c,3173378,1,,white,1
2018-10-19T14:22:41Z,2018-10-19T14:33:21Z,0,24.106.245.14,100,640,1,2018-10-19T14:33:22Z,R_RenlcdxHtLCOjL3,,,,,39.9647979736328125,-83.12599945068359375,anonymous,EN,1,1,1,6,5,6,2,48,1,1,-99,-99,-99,-99,-99,16,NA,NA,0,5,2,2,3,7,4,2,2,7,3,5,2,3,1,1,1,1,1,-99,-99,1,1,1,1,1,1,6,1,1,1,6,6,6,6,6,5,6,6,6,6,6,6,6,1,5,2,2,3,4,6,7,7,7,3,5,2,7,2,4,4,3,7,1,6,5,6,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,7,5,3,5,5,5,3,2,4,1,2,2,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,The only people who would understand this pun are people with an interest in or about science!,16.515,21.654,70.241,3,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,1,2,7,7,7,7,1,1,7,4,7,7,7,4,1,5,1,6,1,1,1,3,5,7,5,3,5,2,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,2,7,5,5,1,3,6,Qual1439-0913GPNational,5bca3d0c-83f3-4154-9c69-764c4ecd024a,3173378,1,,white,1
2018-10-19T14:12:40Z,2018-10-19T14:33:46Z,0,99.101.172.35,100,1265,1,2018-10-19T14:33:46Z,R_4GefwXZm1y5DAnD,,,,,29.5565032958984375,-81.21900177001953125,anonymous,EN,1,1,1,1,5,6,1,49,1,1,-99,-99,-99,-99,-99,12,NA,NA,0,1,1,1,1,4,4,4,4,1,1,1,1,7,1,1,1,1,1,1,-99,1,1,1,1,1,1,1,2,1,1,5,1,2,5,6,2,1,1,4,4,1,4,4,5,5,1,5,4,5,4,5,4,6,3,1,3,3,2,2,1,1,2,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,9,1,1,1,5,5,1,4,3,1,4,1,3,3,1,1,1,1,1,1,1,-99,,NA,NA,NA,NA,-99,15.839,33.655,35.102,9,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,1,5,5,1,1,4,1,4,4,4,4,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,4,2,5,4,5,4,4,4,4,5,4,3,5,2,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3ab0-9985-432b-ae92-2b20056eab70,3173378,1,,white,1
2018-10-19T14:20:15Z,2018-10-19T14:34:53Z,0,97.104.18.34,100,877,1,2018-10-19T14:34:53Z,R_29jhcfHcZtwnzHz,,,,,29.5706024169921875,-81.217498779296875,anonymous,EN,1,1,1,2,2,2,1,53,1,1,-99,-99,-99,-99,-99,12,NA,NA,7,7,6,6,6,7,7,6,6,6,6,6,6,1,7,5,1,4,4,-99,-99,7,7,6,6,1,3,4,3,2,1,6,6,6,6,7,5,6,6,6,6,5,6,6,4,5,4,5,5,5,5,6,6,6,5,6,5,5,5,5,1,1,4,4,5,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,9,1,1,9,9,7,7,7,6,6,6,1,6,1,1,6,1,6,4,3,5,3,-99,-99,I was microwave managed,6.011,48.3,55.736,17,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,99,99,99,99,6,5,6,6,2,5,6,6,6,6,6,6,1,4,1,4,1,1,2,2,1,6,2,6,4,3,6,6,6,6,6,5,6,6,5,4,4,4,5,5,5,5,5,4,2,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3c79-a73e-40d0-8ed1-e7f22b55bc9b,3173378,1,,white,1
2018-10-19T14:24:37Z,2018-10-19T14:35:09Z,0,97.71.138.2,100,631,1,2018-10-19T14:35:09Z,R_1dsiO2QaDH9ItU2,,,,,28.5753936767578125,-81.39550018310546875,anonymous,EN,1,1,1,1,6,6,3,39,1,1,-99,-99,-99,-99,-99,16,NA,NA,7,4,6,2,2,5,6,3,4,1,1,2,1,7,1,1,1,1,7,-99,-99,1,1,1,1,1,1,3,1,1,1,6,6,5,2,4,4,2,5,6,5,5,2,5,3,4,5,2,3,2,4,4,2,2,1,1,1,1,7,7,1,1,1,1,7,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,9,1,6,2,2,2,2,3,2,1,1,3,2,2,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,theres Hillary again!,13.172,32.197,33.53,3,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,1,4,1,4,6,6,6,6,2,7,6,6,6,2,6,7,1,7,1,2,1,1,7,7,2,7,7,4,2,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3d80-56c0-4699-a85f-8f130569cb63,3173378,1,,white,1
2018-10-19T14:23:34Z,2018-10-19T14:36:15Z,0,75.130.37.16,100,761,1,2018-10-19T14:36:16Z,R_sA8l1AfHSS6J1lf,,,,,36.5596923828125,-87.409698486328125,anonymous,EN,1,1,1,7,5,6,3,54,1,1,-99,-99,-99,-99,-99,16,NA,NA,2,5,4,5,4,7,7,5,5,4,4,4,4,7,7,7,-99,7,7,-99,-99,5,5,4,4,1,1,1,1,1,1,4,5,5,7,5,7,5,4,6,5,5,6,6,6,5,2,6,4,5,6,6,6,7,5,6,4,6,6,5,4,2,2,6,6,2,2,2,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,7,5,4,7,1,6,4,5,3,3,1,3,4,5,1,4,5,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,30.618,0,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,2,5,3,5,1,1,1,1,7,4,4,7,5,4,1,2,6,2,6,2,6,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,5,5,4,4,5,2,2,2,5,2,5,2,5,5,Qual1439-0913GPNational,5bca3d3f-f165-441d-9a54-396675962cf7,3173378,1,,white,1
2018-10-19T14:22:19Z,2018-10-19T14:37:20Z,0,172.56.23.102,100,900,1,2018-10-19T14:37:20Z,R_BWequw2cJt9Qv9D,,,,,42.32269287109375,-71.0847015380859375,anonymous,EN,1,1,1,6,4,4,1,45,1,1,-99,-99,-99,-99,-99,17,8,1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,4,4,4,7,1,-99,6,7,7,6,5,6,6,6,5,6,7,6,7,7,7,6,7,5,4,4,5,4,6,6,5,7,6,6,6,7,7,7,6,7,6,6,7,6,7,7,7,7,6,6,7,6,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2,1,6,4,4,5,6,6,6,7,7,4,5,7,7,5,4,4,6,1,-99,Ive lost onre also,1.646,21.419,34.009,8,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,3,5,99,5,6,5,6,6,4,6,6,6,5,5,5,5,3,5,4,5,2,2,5,7,7,7,7,7,7,7,6,5,5,5,5,5,5,5,6,6,6,6,6,6,5,6,6,5,5,6,6,5,7,5,7,6,Qual1439-0913GPNational,5bca3cef-1de3-463e-b5cf-b395a770844e,3173378,1,,white,1
2018-10-19T14:25:41Z,2018-10-19T14:37:54Z,0,68.46.88.12,100,732,1,2018-10-19T14:37:54Z,R_3j0Zjt6pvwC9spY,,,,,44.8358001708984375,-93.277801513671875,anonymous,EN,1,1,1,5,5,5,2,17,1,1,-99,-99,-99,-99,-99,14,NA,NA,7,4,4,4,4,4,4,4,4,4,4,4,4,7,1,1,1,1,1,-99,-99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,3,5,3,3,3,3,3,3,3,3,3,7,1,1,1,1,1,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,16.48,0,99,99,99,99,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Qual1439-0913GPNational,5bca3dc5-81a8-460d-ac34-3fd903ab2b79,3173378,1,,white,1
2018-10-19T14:22:03Z,2018-10-19T14:40:16Z,0,68.224.195.240,100,1092,1,2018-10-19T14:40:16Z,R_3lY8JhaHslux1aj,,,,,41.9040069580078125,-71.52660369873046875,anonymous,EN,1,1,1,1,3,2,1,52,2,1,-99,-99,-99,-99,-99,20,6,1,7,4,4,5,6,4,4,5,5,4,4,5,5,6,1,1,1,1,5,-99,-99,4,4,6,6,1,4,4,1,1,1,7,7,7,7,7,5,7,7,7,7,7,7,7,4,5,5,5,4,5,3,4,4,4,4,5,2,4,2,5,2,2,3,5,4,5,2,9,2,4,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,5,6,1,6,4,2,4,4,2,2,2,2,5,2,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,31.099,31.099,33.569,1,,NA,NA,NA,NA,99,99,99,99,7,7,7,7,2,7,7,7,4,7,7,4,1,3,1,3,1,1,3,2,3,5,2,3,2,2,5,1,1,1,1,1,1,1,1,5,5,4,4,5,5,4,4,1,1,4,5,4,4,3,2,5,Qual1439-0913GPNational,5bca3ce5-3385-41ef-bbee-92f9f0dc27a4,3173378,1,,white,1
2018-10-19T14:23:24Z,2018-10-19T14:40:35Z,0,135.26.44.135,100,1031,1,2018-10-19T14:40:36Z,R_21jjZXO80QxM1D7,,,,,31.2700042724609375,-94.6468963623046875,anonymous,EN,1,1,1,7,5,5,2,52,1,1,-99,-99,-99,-99,-99,13,NA,NA,7,7,7,7,7,7,7,5,4,7,7,7,7,-99,1,1,1,1,7,-99,-99,1,1,1,1,4,7,7,5,5,6,2,4,5,7,7,4,7,3,3,3,3,4,7,4,7,5,7,6,6,4,4,5,7,7,4,4,3,4,4,5,5,6,3,6,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,7,7,7,7,5,5,1,5,1,1,4,1,1,1,1,1,2,-99,-99,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,-99,0,0,29.564,0,,NA,NA,NA,NA,1,3,99,99,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,6,1,1,3,5,4,7,7,4,1,7,7,3,1,4,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,Qual1439-0913GPNational,5bca3d34-578f-419d-9d2d-222e3f09c472,3173378,1,,white,1
